id,board,tier,section_code,section_key,unit_key,subtopic_code,title,status,kahoot_url,worksheet_payhip_url,section_bundle_payhip_url,unit_bundle_payhip_url,bundle_url,past_paper_analysis_url,variant_practice_url,presale_release_date,presale_early_bird_end_date,presale_notes,notes
edexcel-4ma1:geometry-h4:h4-02-polygons,edexcel-4ma1,Higher,H4,geometry-h4,geometry,H4-02,polygons,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-02,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-02,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-h4:h4-03-symmetry,edexcel-4ma1,Higher,H4,geometry-h4,geometry,H4-03,symmetry,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-03,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-03,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-h4:h4-04-measures,edexcel-4ma1,Higher,H4,geometry-h4,geometry,H4-04,measures,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-04,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-04,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-h4:h4-05-construction,edexcel-4ma1,Higher,H4,geometry-h4,geometry,H4-05,construction,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-05,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-05,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-h4:h4-06-circle-properties,edexcel-4ma1,Higher,H4,geometry-h4,geometry,H4-06,circle properties,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-06,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-06,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-h4:h4-07-geometrical-reasoning,edexcel-4ma1,Higher,H4,geometry-h4,geometry,H4-07,geometrical reasoning,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-07,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-07,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-h4:h4-08-trigonometry-and-pythagoras-theorem,edexcel-4ma1,Higher,H4,geometry-h4,geometry,H4-08,trigonometry and pythagoras theorem,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-08,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-08,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-h4:h4-09-mensuration,edexcel-4ma1,Higher,H4,geometry-h4,geometry,H4-09,mensuration,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-09,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-09,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-h4:h4-10-3d-shapes-and-volume,edexcel-4ma1,Higher,H4,geometry-h4,geometry,H4-10,3D shapes and volume,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-10,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-10,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:geometry-h4:h4-11-similarity,edexcel-4ma1,Higher,H4,geometry-h4,geometry,H4-11,similarity,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-11,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-11,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-f1:f1-01-integers,edexcel-4ma1,Foundation,F1,number-f1,number,F1-01,integers,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f1-01,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f1-01,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-f1:f1-02-fractions,edexcel-4ma1,Foundation,F1,number-f1,number,F1-02,fractions,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f1-02,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f1-02,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-f1:f1-03-decimals,edexcel-4ma1,Foundation,F1,number-f1,number,F1-03,decimals,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f1-03,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f1-03,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-f1:f1-04-powers-and-roots,edexcel-4ma1,Foundation,F1,number-f1,number,F1-04,powers and roots,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f1-04,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f1-04,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-f1:f1-05-set-language-and-notation,edexcel-4ma1,Foundation,F1,number-f1,number,F1-05,set language and notation,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f1-05,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f1-05,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-f1:f1-06-percentages,edexcel-4ma1,Foundation,F1,number-f1,number,F1-06,percentages,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f1-06,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f1-06,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-f1:f1-07-ratio-and-proportion,edexcel-4ma1,Foundation,F1,number-f1,number,F1-07,ratio and proportion,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f1-07,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f1-07,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-f1:f1-08-degree-of-accuracy,edexcel-4ma1,Foundation,F1,number-f1,number,F1-08,degree of accuracy,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f1-08,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f1-08,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-f1:f1-09-standard-form,edexcel-4ma1,Foundation,F1,number-f1,number,F1-09,standard form,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f1-09,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f1-09,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-f1:f1-10-applying-number,edexcel-4ma1,Foundation,F1,number-f1,number,F1-10,applying number,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f1-10,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f1-10,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-f1:f1-11-electronic-calculators,edexcel-4ma1,Foundation,F1,number-f1,number,F1-11,electronic calculators,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f1-11,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f1-11,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-h1:h1-01-integers,edexcel-4ma1,Higher,H1,number-h1,number,H1-01,integers,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h1-01,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h1-01,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-h1:h1-02-fractions,edexcel-4ma1,Higher,H1,number-h1,number,H1-02,fractions,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h1-02,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h1-02,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-h1:h1-03-decimals,edexcel-4ma1,Higher,H1,number-h1,number,H1-03,decimals,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h1-03,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h1-03,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-h1:h1-04-powers-and-roots,edexcel-4ma1,Higher,H1,number-h1,number,H1-04,powers and roots,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h1-04,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h1-04,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-h1:h1-05-set-language-and-notation,edexcel-4ma1,Higher,H1,number-h1,number,H1-05,set language and notation,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h1-05,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h1-05,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-h1:h1-06-percentages,edexcel-4ma1,Higher,H1,number-h1,number,H1-06,percentages,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h1-06,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h1-06,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-h1:h1-07-ratio-and-proportion,edexcel-4ma1,Higher,H1,number-h1,number,H1-07,ratio and proportion,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h1-07,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h1-07,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-h1:h1-08-degree-of-accuracy,edexcel-4ma1,Higher,H1,number-h1,number,H1-08,degree of accuracy,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h1-08,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h1-08,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-h1:h1-09-standard-form,edexcel-4ma1,Higher,H1,number-h1,number,H1-09,standard form,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h1-09,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h1-09,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-h1:h1-10-applying-number,edexcel-4ma1,Higher,H1,number-h1,number,H1-10,applying number,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h1-10,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h1-10,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:number-h1:h1-11-electronic-calculators,edexcel-4ma1,Higher,H1,number-h1,number,H1-11,electronic calculators,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h1-11,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h1-11,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,https://payhip.com/25maths?src=edexcel4ma1-unit-number,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h1,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:sequences-f3:f3-01-sequences,edexcel-4ma1,Foundation,F3,sequences-f3,sequences,F3-01,sequences,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f3-01,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f3-01,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f3,https://payhip.com/25maths?src=edexcel4ma1-unit-sequences,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f3,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:sequences-f3:f3-02-function-notation,edexcel-4ma1,Foundation,F3,sequences-f3,sequences,F3-02,function notation,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f3-02,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f3-02,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f3,https://payhip.com/25maths?src=edexcel4ma1-unit-sequences,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f3,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:sequences-f3:f3-03-graphs,edexcel-4ma1,Foundation,F3,sequences-f3,sequences,F3-03,graphs,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f3-03,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f3-03,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f3,https://payhip.com/25maths?src=edexcel4ma1-unit-sequences,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f3,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:sequences-f3:f3-04-calculus,edexcel-4ma1,Foundation,F3,sequences-f3,sequences,F3-04,calculus,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f3-04,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f3-04,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f3,https://payhip.com/25maths?src=edexcel4ma1-unit-sequences,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f3,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:sequences-h3:h3-01-sequences,edexcel-4ma1,Higher,H3,sequences-h3,sequences,H3-01,sequences,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h3-01,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h3-01,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3,https://payhip.com/25maths?src=edexcel4ma1-unit-sequences,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:sequences-h3:h3-02-function-notation,edexcel-4ma1,Higher,H3,sequences-h3,sequences,H3-02,function notation,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h3-02,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h3-02,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3,https://payhip.com/25maths?src=edexcel4ma1-unit-sequences,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:sequences-h3:h3-03-graphs,edexcel-4ma1,Higher,H3,sequences-h3,sequences,H3-03,graphs,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h3-03,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h3-03,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3,https://payhip.com/25maths?src=edexcel4ma1-unit-sequences,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:sequences-h3:h3-04-calculus,edexcel-4ma1,Higher,H3,sequences-h3,sequences,H3-04,calculus,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h3-04,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h3-04,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3,https://payhip.com/25maths?src=edexcel4ma1-unit-sequences,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:statistics-f6:f6-01-graphical-representation-of-data,edexcel-4ma1,Foundation,F6,statistics-f6,statistics,F6-01,graphical representation of data,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f6-01,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f6-01,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f6,https://payhip.com/25maths?src=edexcel4ma1-unit-statistics,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f6,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:statistics-f6:f6-02-statistical-measures,edexcel-4ma1,Foundation,F6,statistics-f6,statistics,F6-02,statistical measures,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f6-02,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f6-02,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f6,https://payhip.com/25maths?src=edexcel4ma1-unit-statistics,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f6,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:statistics-f6:f6-03-probability,edexcel-4ma1,Foundation,F6,statistics-f6,statistics,F6-03,probability,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=f6-03,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=f6-03,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f6,https://payhip.com/25maths?src=edexcel4ma1-unit-statistics,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=f6,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
edexcel-4ma1:statistics-h6:h6-01-graphical-representation-of-data,edexcel-4ma1,Higher,H6,statistics-h6,statistics,H6-01,graphical representation of data,presale,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h6-01,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h6-01,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h6,https://payhip.com/25maths?src=edexcel4ma1-unit-statistics,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h6,,,2026-05-31,2026-04-30,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.",
